	captured_length	eth_dst	eth_src	highest_layer	info_line	interface_captured	ip_dst	ip_src	length	number	project_id	sniff_timestamp	tcp_dstport	tcp_srcport	tcp_stream
535	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	48211 > 146 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	536	4	2010-02-03 01:34:07	146.0	48211.0	269.0
536	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	58565 > 749 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	537	4	2010-02-03 01:34:07	749.0	58565.0	270.0
537	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	146 > 35066 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	538	4	2010-02-03 01:34:07	35066.0	146.0	264.0
538	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	1044 > 59052 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	539	4	2010-02-03 01:34:07	59052.0	1044.0	267.0
539	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	45503 > 5718 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	540	4	2010-02-03 01:34:07	5718.0	45503.0	271.0
540	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	749 > 58565 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	541	4	2010-02-03 01:34:07	58565.0	749.0	270.0
541	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	146 > 48211 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	542	4	2010-02-03 01:34:07	48211.0	146.0	269.0
542	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	5718 > 45503 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	543	4	2010-02-03 01:34:07	45503.0	5718.0	271.0
543	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	53770 > 1044 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	544	4	2010-02-03 01:34:07	1044.0	53770.0	272.0
544	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	33900 > 1091 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	545	4	2010-02-03 01:34:07	1091.0	33900.0	273.0
545	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	56134 > 1248 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	546	4	2010-02-03 01:34:07	1248.0	56134.0	274.0
546	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	1044 > 53770 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	547	4	2010-02-03 01:34:07	53770.0	1044.0	272.0
547	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	1248 > 56134 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	548	4	2010-02-03 01:34:07	56134.0	1248.0	274.0
548	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	34574 > 749 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	549	4	2010-02-03 01:34:07	749.0	34574.0	275.0
549	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	42499 > 9593 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	550	4	2010-02-03 01:34:07	9593.0	42499.0	276.0
550	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	43651 > 50800 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	551	4	2010-02-03 01:34:07	50800.0	43651.0	277.0
551	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	1091 > 33900 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	552	4	2010-02-03 01:34:07	33900.0	1091.0	273.0
552	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	9593 > 42499 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	553	4	2010-02-03 01:34:07	42499.0	9593.0	276.0
553	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	50800 > 43651 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	554	4	2010-02-03 01:34:07	43651.0	50800.0	277.0
554	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	749 > 34574 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	555	4	2010-02-03 01:34:07	34574.0	749.0	275.0
555	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	46803 > 1091 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	556	4	2010-02-03 01:34:07	1091.0	46803.0	278.0
556	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	49538 > 7002 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	557	4	2010-02-03 01:34:07	7002.0	49538.0	279.0
557	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	59267 > 50003 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	558	4	2010-02-03 01:34:07	50003.0	59267.0	280.0
558	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	1091 > 46803 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	559	4	2010-02-03 01:34:07	46803.0	1091.0	278.0
559	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	50003 > 59267 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	560	4	2010-02-03 01:34:07	59267.0	50003.0	280.0
560	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	45172 > 9593 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	561	4	2010-02-03 01:34:07	9593.0	45172.0	281.0
561	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	43707 > 1149 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	562	4	2010-02-03 01:34:07	1149.0	43707.0	282.0
562	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	35267 > 2288 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	563	4	2010-02-03 01:34:07	2288.0	35267.0	283.0
563	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	2288 > 35267 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	564	4	2010-02-03 01:34:07	35267.0	2288.0	283.0
564	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	9593 > 45172 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	565	4	2010-02-03 01:34:07	45172.0	9593.0	281.0
565	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	7002 > 49538 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	566	4	2010-02-03 01:34:07	49538.0	7002.0	279.0
566	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	1149 > 43707 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	567	4	2010-02-03 01:34:07	43707.0	1149.0	282.0
567	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	43584 > 7002 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	568	4	2010-02-03 01:34:07	7002.0	43584.0	284.0
568	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	60099 > 3517 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	569	4	2010-02-03 01:34:07	3517.0	60099.0	285.0
569	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	52798 > 6156 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	570	4	2010-02-03 01:34:07	6156.0	52798.0	286.0
570	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	6156 > 52798 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	571	4	2010-02-03 01:34:07	52798.0	6156.0	286.0
571	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	7002 > 43584 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	572	4	2010-02-03 01:34:07	43584.0	7002.0	284.0
572	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	41297 > 1149 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	573	4	2010-02-03 01:34:07	1149.0	41297.0	287.0
573	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	49904 > 1113 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	574	4	2010-02-03 01:34:07	1113.0	49904.0	288.0
574	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	45610 > 2399 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	575	4	2010-02-03 01:34:07	2399.0	45610.0	289.0
575	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	1149 > 41297 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	576	4	2010-02-03 01:34:07	41297.0	1149.0	287.0
576	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	2399 > 45610 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	577	4	2010-02-03 01:34:07	45610.0	2399.0	289.0
577	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	3517 > 60099 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	578	4	2010-02-03 01:34:07	60099.0	3517.0	285.0
578	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	1113 > 49904 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	579	4	2010-02-03 01:34:07	49904.0	1113.0	288.0
579	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	53438 > 3517 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	580	4	2010-02-03 01:34:07	3517.0	53438.0	290.0
580	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	39845 > 5718 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	581	4	2010-02-03 01:34:07	5718.0	39845.0	291.0
581	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	60939 > 2009 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	582	4	2010-02-03 01:34:07	2009.0	60939.0	292.0
582	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	3517 > 53438 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	583	4	2010-02-03 01:34:07	53438.0	3517.0	290.0
583	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	2009 > 60939 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	584	4	2010-02-03 01:34:07	60939.0	2009.0	292.0
584	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	55903 > 1113 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	585	4	2010-02-03 01:34:07	1113.0	55903.0	293.0
585	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	60396 > 1248 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	586	4	2010-02-03 01:34:07	1248.0	60396.0	294.0
586	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	46967 > 5906 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	587	4	2010-02-03 01:34:07	5906.0	46967.0	295.0
587	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	5906 > 46967 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	588	4	2010-02-03 01:34:07	46967.0	5906.0	295.0
588	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	1113 > 55903 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	589	4	2010-02-03 01:34:07	55903.0	1113.0	293.0
589	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	5718 > 39845 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	590	4	2010-02-03 01:34:07	39845.0	5718.0	291.0
590	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	1248 > 60396 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	591	4	2010-02-03 01:34:07	60396.0	1248.0	294.0
591	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	44452 > 5718 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	592	4	2010-02-03 01:34:07	5718.0	44452.0	296.0
592	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	42961 > 50800 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	593	4	2010-02-03 01:34:07	50800.0	42961.0	297.0
593	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	36406 > 5911 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300154 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	594	4	2010-02-03 01:34:07	5911.0	36406.0	298.0
594	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	5718 > 44452 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	595	4	2010-02-03 01:34:07	44452.0	5718.0	296.0
595	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	5911 > 36406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	596	4	2010-02-03 01:34:07	36406.0	5911.0	298.0
596	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	50800 > 42961 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	597	4	2010-02-03 01:34:07	42961.0	50800.0	297.0
597	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	49757 > 9876 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300155 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	598	4	2010-02-03 01:34:07	9876.0	49757.0	299.0
598	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	9876 > 49757 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	599	4	2010-02-03 01:34:07	49757.0	9876.0	299.0
599	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	44103 > 1248 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300155 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	600	4	2010-02-03 01:34:07	1248.0	44103.0	300.0
600	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	51350 > 50003 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300155 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	601	4	2010-02-03 01:34:07	50003.0	51350.0	301.0
601	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	55187 > 5988 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300155 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	602	4	2010-02-03 01:34:07	5988.0	55187.0	302.0
602	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	1248 > 44103 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	603	4	2010-02-03 01:34:07	44103.0	1248.0	300.0
603	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	5988 > 55187 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	604	4	2010-02-03 01:34:07	55187.0	5988.0	302.0
604	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	39565 > 50800 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300155 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	605	4	2010-02-03 01:34:07	50800.0	39565.0	303.0
605	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	56091 > 2288 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300155 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	606	4	2010-02-03 01:34:07	2288.0	56091.0	304.0
606	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	50091 > 2004 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300155 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	607	4	2010-02-03 01:34:07	2004.0	50091.0	305.0
607	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	2004 > 50091 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	608	4	2010-02-03 01:34:07	50091.0	2004.0	305.0
608	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	50800 > 39565 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	609	4	2010-02-03 01:34:07	39565.0	50800.0	303.0
609	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	57469 > 50003 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300155 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	610	4	2010-02-03 01:34:07	50003.0	57469.0	306.0
610	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	52967 > 6156 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300155 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	611	4	2010-02-03 01:34:07	6156.0	52967.0	307.0
611	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	50003 > 57469 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	612	4	2010-02-03 01:34:07	57469.0	50003.0	306.0
612	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	35634 > 1048 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300155 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	613	4	2010-02-03 01:34:07	1048.0	35634.0	308.0
613	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	50003 > 51350 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	614	4	2010-02-03 01:34:07	51350.0	50003.0	301.0
614	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	2288 > 56091 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	615	4	2010-02-03 01:34:07	56091.0	2288.0	304.0
615	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	1048 > 35634 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	616	4	2010-02-03 01:34:07	35634.0	1048.0	308.0
616	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	6156 > 52967 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	617	4	2010-02-03 01:34:07	52967.0	6156.0	307.0
617	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	37894 > 2288 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300155 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	618	4	2010-02-03 01:34:07	2288.0	37894.0	309.0
618	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	45183 > 2399 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300155 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	619	4	2010-02-03 01:34:07	2399.0	45183.0	310.0
619	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	2288 > 37894 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	620	4	2010-02-03 01:34:07	37894.0	2288.0	309.0
620	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	49198 > 83 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300155 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	621	4	2010-02-03 01:34:07	83.0	49198.0	311.0
621	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	83 > 49198 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	622	4	2010-02-03 01:34:07	49198.0	83.0	311.0
622	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	59713 > 6156 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300155 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	623	4	2010-02-03 01:34:07	6156.0	59713.0	312.0
623	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	54400 > 2009 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300155 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	624	4	2010-02-03 01:34:07	2009.0	54400.0	313.0
624	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	6156 > 59713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	625	4	2010-02-03 01:34:07	59713.0	6156.0	312.0
625	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	39669 > 1175 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300155 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	626	4	2010-02-03 01:34:07	1175.0	39669.0	314.0
626	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	1175 > 39669 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	627	4	2010-02-03 01:34:07	39669.0	1175.0	314.0
627	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	2399 > 45183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	628	4	2010-02-03 01:34:07	45183.0	2399.0	310.0
628	60	00:23:8b:82:1f:4a	70:5a:b6:51:d7:b2	TCP	2009 > 54400 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.50	60	629	4	2010-02-03 01:34:07	54400.0	2009.0	313.0
629	74	00:16:cb:92:6e:dc	00:23:8b:82:1f:4a	TCP	50243 > 2399 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300155 TSecr=0 WS=64		10.42.42.25	10.42.42.253	74	630	4	2010-02-03 01:34:07	2399.0	50243.0	315.0
630	60	00:23:8b:82:1f:4a	00:16:cb:92:6e:dc	TCP	2399 > 50243 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.25	60	631	4	2010-02-03 01:34:07	50243.0	2399.0	315.0
631	74	70:5a:b6:51:d7:b2	00:23:8b:82:1f:4a	TCP	41074 > 5906 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300155 TSecr=0 WS=64		10.42.42.50	10.42.42.253	74	632	4	2010-02-03 01:34:07	5906.0	41074.0	316.0
632	74	00:26:22:cb:1e:79	00:23:8b:82:1f:4a	TCP	35476 > 6566 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300155 TSecr=0 WS=64		10.42.42.56	10.42.42.253	74	633	4	2010-02-03 01:34:07	6566.0	35476.0	317.0
633	60	00:23:8b:82:1f:4a	00:26:22:cb:1e:79	TCP	6566 > 35476 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		10.42.42.253	10.42.42.56	60	634	4	2010-02-03 01:34:07	35476.0	6566.0	317.0
