action_id	action_type	action_params	session_id	user_id	project_id	creation_time	parent_display_id	child_display_id	solution
1266	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 2}	232	128	1	2016-10-09 19:13:21	1516	1528	False
1027	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	233	120	1	2016-10-09 18:36:37	1234	1277	False
0	back		233	120	1		1277	1234	False
1089	filter	{'field': 'ip_src', 'term': '192.168.1.122', 'condition': 512}	233	120	1	2016-10-09 18:52:42	1234	1342	False
0	back		233	120	1		1342	1234	False
1125	filter	{'field': 'ip_dst', 'term': '192.168.1.122', 'condition': 512}	233	120	1	2016-10-09 18:55:52	1234	1383	False
0	back		233	120	1		1383	1234	False
1160	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'length', 'type': 'sum'}], 'groupPriority': 0}	233	120	1	2016-10-09 18:58:40	1234	1418	False
0	back		233	120	1		1418	1234	False
1176	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'ip_src', 'type': 'min'}, {'field': 'ip_dst', 'type': 'max'}], 'groupPriority': 0}	233	120	1	2016-10-09 18:59:52	1234	1434	False
1179	group	{'field': 'ip_dst', 'aggregations': [{'field': 'ip_src', 'type': 'min'}], 'groupPriority': 1}	233	120	1	2016-10-09 19:00:43	1434	1437	False
0	back		233	120	1		1437	1434	False
0	back		233	120	1		1434	1234	False
1218	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	233	120	1	2016-10-09 19:07:35	1234	1479	False
0	back		233	120	1		1479	1234	False
1252	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	233	120	1	2016-10-09 19:11:45	1234	1513	False
0	back		233	120	1		1513	1234	False
1258	filter	{'field': 'tcp_stream', 'term': '0', 'condition': 64}	233	120	1	2016-10-09 19:12:27	1234	1519	False
1261	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'ip_src', 'type': 'max'}, {'field': 'ip_dst', 'type': 'min'}], 'groupPriority': 0}	233	120	1	2016-10-09 19:12:34	1519	1522	False
1271	filter	{'field': 'ip_src', 'term': '192.168.1.122', 'condition': 512}	233	120	1	2016-10-09 19:13:36	1522	1533	False
1292	group	{'field': 'highest_layer', 'aggregations': [{'field': 'ip_src', 'type': 'max'}, {'field': 'ip_dst', 'type': 'min'}], 'groupPriority': 1}	233	120	1	2016-10-09 19:16:34	1533	1555	False
1095	group	{'field': 'packet_number', 'aggregations': [{'field': 'length', 'type': 'sum'}], 'groupPriority': 0}	235	127	1	2016-10-09 18:53:07	1254	1348	False
1112	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	235	127	1	2016-10-09 18:54:29	1348	1367	False
0	back		235	127	1		1367	1348	False
1113	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 0}	235	127	1	2016-10-09 18:54:49	1348	1369	False
1117	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 0}	235	127	1	2016-10-09 18:55:14	1369	1373	False
0	back		235	127	1		1373	1369	False
0	back		235	127	1		1369	1348	False
0	back		235	127	1		1348	1254	False
1129	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	235	127	1	2016-10-09 18:56:13	1254	1387	False
1188	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 1}	235	127	1	2016-10-09 19:03:02	1387	1446	False
1198	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 2}	235	127	1	2016-10-09 19:05:08	1446	1458	False
0	back		235	127	1		1458	1446	False
0	back		235	127	1		1446	1387	False
0	back		235	127	1		1387	1254	False
1276	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	235	127	1	2016-10-09 19:14:21	1254	1538	False
0	back		235	127	1		1538	1254	False
1288	group	{'field': 'tcp_srcport', 'aggregations': [], 'groupPriority': 0}	235	127	1	2016-10-09 19:15:37	1254	1551	False
1056	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	236	115	1	2016-10-09 18:44:15	1296	1308	False
0	back		236	115	1		1308	1296	False
1079	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 0}	236	115	1	2016-10-09 18:52:20	1296	1332	False
1108	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 0}	236	115	1	2016-10-09 18:54:10	1332	1363	False
0	back		236	115	1		1363	1332	False
0	back		236	115	1		1332	1296	False
1119	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 0}	236	115	1	2016-10-09 18:55:19	1296	1375	False
1133	group	{'field': 'ip_src', 'aggregations': [{'field': 'ip_dst', 'type': 'max'}], 'groupPriority': 0}	236	115	1	2016-10-09 18:56:28	1375	1391	False
1140	filter	{'field': 'info_line', 'term': 'Echo', 'condition': 512}	236	115	1	2016-10-09 18:57:23	1391	1398	False
1141	filter	{'field': 'info_line', 'term': 'Echo', 'condition': 512}	236	115	1	2016-10-09 18:57:35	1398	1399	False
0	back		236	115	1		1399	1398	False
1152	filter	{'field': 'info_line', 'term': 'Echo', 'condition': 512}	236	115	1	2016-10-09 18:58:21	1398	1410	False
0	back		236	115	1		1410	1398	False
0	back		236	115	1		1398	1391	False
0	back		236	115	1		1391	1375	False
1175	filter	{'field': 'info_line', 'term': 'Echo', 'condition': 512}	236	115	1	2016-10-09 18:59:49	1375	1433	False
1180	filter	{'field': 'info_line', 'term': 'Echo', 'condition': 512}	236	115	1	2016-10-09 19:00:49	1433	1438	False
1185	filter	{'field': 'info_line', 'term': 'Ech', 'condition': 512}	236	115	1	2016-10-09 19:01:31	1438	1443	False
1194	filter	{'field': 'info_line', 'term': 'Echo', 'condition': 32}	236	115	1	2016-10-09 19:04:27	1443	1453	False
1215	filter	{'field': 'info_line', 'term': 'Echo', 'condition': 32}	236	115	1	2016-10-09 19:07:01	1453	1476	False
1227	group	{'field': 'highest_layer', 'aggregations': [{'field': 'ip_dst', 'type': 'max'}], 'groupPriority': 1}	236	115	1	2016-10-09 19:08:30	1476	1488	False
1100	filter	{'field': 'ip_dst', 'term': '192.168.1.122', 'condition': 16}	237	114	1	2016-10-09 18:53:30	1300	1353	False
1122	filter	{'field': 'info_line', 'term': 'ACK', 'condition': 16}	237	114	1	2016-10-09 18:55:29	1353	1378	False
0	back		237	114	1		1378	1353	False
0	back		237	114	1		1353	1300	False
1193	filter	{'field': 'highest_layer', 'term': 'ICMP', 'condition': 16}	237	114	1	2016-10-09 19:04:08	1300	1452	False
0	back		237	114	1		1452	1300	False
1256	filter	{'field': 'tcp_stream', 'term': '0', 'condition': 32}	237	114	1	2016-10-09 19:12:22	1300	1517	False
0	back		237	114	1		1517	1300	False
1257	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	237	114	1	2016-10-09 19:12:23	1300	1518	False
1107	group	{'field': 'ip_src', 'aggregations': [{'field': 'tcp_stream', 'type': 'max'}], 'groupPriority': 0}	239	113	1	2016-10-09 18:53:57	1354	1362	True
1105	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	240	116	1	2016-10-09 18:53:48	1357	1360	True
1106	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 1}	240	116	1	2016-10-09 18:53:51	1360	1361	True
1116	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	241	126	1	2016-10-09 18:55:09	1368	1372	False
1156	filter	{'field': 'tcp_stream', 'term': '1', 'condition': 8}	241	126	1	2016-10-09 18:58:35	1372	1414	False
0	back		241	126	1		1414	1372	False
1187	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	241	126	1	2016-10-09 19:02:54	1372	1445	False
1134	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	242	116	2	2016-10-09 18:56:35	1379	1392	False
1138	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 1}	242	116	2	2016-10-09 18:57:02	1392	1396	False
1137	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	243	113	2	2016-10-09 18:56:58	1382	1395	False
1190	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	244	116	1	2016-10-09 19:03:43	1448	1449	False
1203	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 1}	244	116	1	2016-10-09 19:05:49	1449	1464	False
1231	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 2}	244	116	1	2016-10-09 19:09:12	1464	1492	False
1245	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 3}	244	116	1	2016-10-09 19:11:01	1492	1506	False
1200	group	{'field': 'eth_src', 'aggregations': [], 'groupPriority': 0}	245	113	1	2016-10-09 19:05:25	1457	1461	True
0	back		245	113	1		1461	1457	True
1248	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	245	113	1	2016-10-09 19:11:32	1457	1509	True
1265	filter	{'field': 'highest_layer', 'term': 'TCP', 'condition': 8}	245	113	1	2016-10-09 19:13:08	1509	1527	True
1282	filter	{'field': 'tcp_dstport', 'term': '445', 'condition': 8}	245	113	1	2016-10-09 19:14:56	1527	1545	True
1232	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	246	122	1	2016-10-09 19:09:19	1459	1493	True
0	back		246	122	1		1493	1459	True
1244	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	246	122	1	2016-10-09 19:10:58	1459	1505	True
0	back		246	122	1		1505	1459	True
1253	filter	{'field': 'tcp_stream', 'term': '1', 'condition': 8}	246	122	1	2016-10-09 19:11:48	1459	1514	True
1254	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	246	122	1	2016-10-09 19:11:54	1514	1515	True
0	back		246	122	1		1515	1514	True
0	back		246	122	1		1514	1459	True
1275	filter	{'field': 'highest_layer', 'term': 'TCP', 'condition': 16}	246	122	1	2016-10-09 19:14:14	1459	1537	True
1277	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'packet_number', 'type': 'count'}], 'groupPriority': 0}	246	122	1	2016-10-09 19:14:32	1537	1539	True
0	back		246	122	1		1539	1537	True
1289	filter	{'field': 'ip_src', 'term': '192.168.1.122', 'condition': 16}	246	122	1	2016-10-09 19:16:00	1537	1552	True
1290	group	{'field': 'tcp_dstport', 'aggregations': [], 'groupPriority': 0}	246	122	1	2016-10-09 19:16:11	1552	1553	True
1291	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 1}	246	122	1	2016-10-09 19:16:25	1553	1554	True
1262	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	247	115	1	2016-10-09 19:12:46	1523	1524	False
1293	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	249	115	1	2016-10-09 19:16:57	1557	1558	False
1309	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	249	115	1	2016-10-09 19:19:18	1558	1575	False
1294	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	250	10	1	2016-10-09 19:17:00	1556	1559	False
1295	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 1}	250	10	1	2016-10-09 19:17:05	1559	1560	False
0	back		250	10	1		1560	1559	False
0	back		250	10	1		1559	1556	False
1296	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	250	10	1	2016-10-09 19:17:36	1556	1561	False
1297	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 1}	250	10	1	2016-10-09 19:17:42	1561	1562	False
1298	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 2}	250	10	1	2016-10-09 19:17:51	1562	1563	False
0	back		250	10	1		1563	1562	False
0	back		250	10	1		1562	1561	False
1307	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 2}	250	10	1	2016-10-09 19:19:12	1561	1573	False
1299	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	251	114	1	2016-10-09 19:18:03	1564	1565	True
0	back		251	114	1		1565	1564	True
1301	filter	{'field': 'tcp_dstport', 'term': '0', 'condition': 32}	251	114	1	2016-10-09 19:18:27	1564	1567	True
1302	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	251	114	1	2016-10-09 19:18:32	1567	1568	True
0	back		251	114	1		1568	1567	True
0	back		251	114	1		1567	1564	True
1310	filter	{'field': 'ip_dst', 'term': '192.169.1.122', 'condition': 16}	251	114	1	2016-10-09 19:19:46	1564	1576	True
1311	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'ip_src', 'type': 'min'}, {'field': 'ip_dst', 'type': 'max'}], 'groupPriority': 0}	252	118	1	2016-10-09 19:20:52	1577	1578	True
1312	filter	{'field': 'ip_dst', 'term': '82.108.163.88', 'condition': 16}	252	118	1	2016-10-09 19:21:02	1578	1579	True
0	back		252	118	1		1579	1578	True
1347	group	{'field': 'highest_layer', 'aggregations': [{'field': 'ip_src', 'type': 'min'}, {'field': 'ip_dst', 'type': 'max'}], 'groupPriority': 1}	252	118	1	2016-10-09 19:25:36	1578	1628	True
1314	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 1}	253	121	1	2016-10-09 19:21:36	1580	1583	True
0	back		253	121	1		1583	1580	True
1327	filter	{'field': 'highest_layer', 'term': 'ICMP', 'condition': 16}	253	121	1	2016-10-09 19:23:07	1580	1601	True
1330	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	253	121	1	2016-10-09 19:23:28	1601	1605	True
0	back		253	121	1		1605	1601	True
1336	filter	{'field': 'ip_src', 'term': '192.168.1.122', 'condition': 512}	253	121	1	2016-10-09 19:24:10	1601	1614	True
1339	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	253	121	1	2016-10-09 19:24:24	1614	1617	True
1323	filter	{'field': 'ip_src', 'term': '192.168.1.122', 'condition': 512}	254	119	1	2016-10-09 19:22:24	1581	1596	False
1324	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	254	119	1	2016-10-09 19:22:26	1596	1597	False
0	back		254	119	1		1597	1596	False
1331	filter	{'field': 'ip_dst', 'term': '192.168.1.122', 'condition': 16}	254	119	1	2016-10-09 19:23:39	1596	1606	False
0	back		254	119	1		1606	1596	False
0	back		254	119	1		1596	1581	False
1333	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	254	119	1	2016-10-09 19:23:53	1581	1608	False
1337	filter	{'field': 'tcp_stream', 'term': '0', 'condition': 8}	254	119	1	2016-10-09 19:24:12	1608	1615	False
1315	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	256	120	1	2016-10-09 19:21:57	1585	1587	True
0	back		256	120	1		1587	1585	True
1325	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 0}	256	120	1	2016-10-09 19:22:43	1585	1598	True
1332	filter	{'field': 'ip_src', 'term': '192.168.1.122', 'condition': 512}	256	120	1	2016-10-09 19:23:43	1598	1607	True
0	back		256	120	1		1607	1598	True
0	back		256	120	1		1598	1585	True
1344	filter	{'field': 'tcp_stream', 'term': '0', 'condition': 64}	256	120	1	2016-10-09 19:25:04	1585	1623	True
1345	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	256	120	1	2016-10-09 19:25:09	1623	1625	True
0	back		256	120	1		1625	1623	True
1352	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'ip_src', 'type': 'max'}, {'field': 'ip_dst', 'type': 'min'}], 'groupPriority': 0}	256	120	1	2016-10-09 19:25:51	1623	1633	True
1322	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	257	112	1	2016-10-09 19:22:24	1586	1595	False
0	back		257	112	1		1595	1586	False
1329	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	257	112	1	2016-10-09 19:23:26	1586	1604	False
0	back		257	112	1		1604	1586	False
1334	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	257	112	1	2016-10-09 19:24:01	1586	1610	False
1341	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	258	127	1	2016-10-09 19:24:38	1588	1620	True
1343	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 1}	258	127	1	2016-10-09 19:25:04	1620	1622	True
1356	filter	{'field': 'info_line', 'term': 'Echo', 'condition': 16}	258	127	1	2016-10-09 19:26:15	1622	1637	True
1342	filter	{'field': 'info_line', 'term': 'reply', 'condition': 16}	259	123	1	2016-10-09 19:24:53	1609	1621	False
0	back		259	123	1		1621	1609	False
1355	filter	{'field': 'tcp_stream', 'term': '0', 'condition': 32}	259	123	1	2016-10-09 19:26:12	1609	1636	False
1357	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'ip_src', 'type': 'min'}, {'field': 'ip_dst', 'type': 'max'}], 'groupPriority': 0}	259	123	1	2016-10-09 19:26:18	1636	1639	False
0	back		259	123	1		1639	1636	False
1366	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'ip_src', 'type': 'min'}, {'field': 'ip_dst', 'type': 'max'}], 'groupPriority': 0}	259	123	1	2016-10-09 19:28:07	1636	1650	False
1346	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	260	112	1	2016-10-09 19:25:16	1624	1626	True
0	back		260	112	1		1626	1624	True
1351	filter	{'field': 'tcp_stream', 'term': '0', 'condition': 64}	260	112	1	2016-10-09 19:25:50	1624	1632	True
1354	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	260	112	1	2016-10-09 19:26:09	1632	1635	True
1361	filter	{'field': 'info_line', 'term': 'reply', 'condition': 16}	261	129	1	2016-10-09 19:26:58	1638	1645	False
1370	filter	{'field': 'ip_src', 'term': '82.108.163.80', 'condition': 16}	261	129	1	2016-10-09 19:28:19	1645	1654	False
0	back		261	129	1		1654	1645	False
1373	filter	{'field': 'tcp_stream', 'term': '0', 'condition': 8}	261	129	1	2016-10-09 19:29:02	1645	1660	False
1372	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	263	128	2	2016-10-09 19:28:33	1656	1657	False
1374	filter	{'field': 'info_line', 'term': 'reply', 'condition': 16}	264	123	1	2016-10-09 19:29:11	1659	1661	False
1375	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	265	127	2	2016-10-09 19:29:42	1664	1668	False
1378	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 1}	265	127	2	2016-10-09 19:29:57	1668	1671	False
1415	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 2}	265	127	2	2016-10-09 19:41:17	1671	1727	False
0	back		265	127	2		1727	1671	False
0	back		265	127	2		1671	1668	False
1417	group	{'field': 'ip_src', 'aggregations': [{'field': 'tcp_srcport', 'type': 'count'}], 'groupPriority': 0}	265	127	2	2016-10-09 19:42:09	1668	1729	False
1418	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'tcp_srcport', 'type': 'count'}], 'groupPriority': 1}	265	127	2	2016-10-09 19:42:19	1729	1730	False
0	back		265	127	2		1730	1729	False
0	back		265	127	2		1729	1668	False
1419	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	265	127	2	2016-10-09 19:42:29	1668	1731	False
1422	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 1}	265	127	2	2016-10-09 19:42:57	1731	1734	False
1376	filter	{'field': 'info_line', 'term': 'reply', 'condition': 16}	267	123	1	2016-10-09 19:29:43	1667	1669	True
0	back		267	123	1		1669	1667	True
1380	filter	{'field': 'tcp_stream', 'term': '0', 'condition': 32}	267	123	1	2016-10-09 19:30:19	1667	1673	True
1381	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'ip_src', 'type': 'min'}, {'field': 'ip_dst', 'type': 'max'}], 'groupPriority': 0}	267	123	1	2016-10-09 19:30:33	1673	1680	True
1382	group	{'field': 'highest_layer', 'aggregations': [], 'groupPriority': 0}	268	121	2	2016-10-09 19:30:51	1679	1682	True
0	back		268	121	2		1682	1679	True
1409	filter	{'field': 'tcp_stream', 'term': '0', 'condition': 64}	268	121	2	2016-10-09 19:38:28	1679	1721	True
1411	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	268	121	2	2016-10-09 19:38:33	1721	1723	True
1383	group	{'field': 'ip_src', 'aggregations': [], 'groupPriority': 0}	269	120	2	2016-10-09 19:31:02	1681	1683	False
0	back		269	120	2		1683	1681	False
1397	group	{'field': 'ip_dst', 'aggregations': [], 'groupPriority': 0}	269	120	2	2016-10-09 19:32:43	1681	1703	False
0	back		269	120	2		1703	1681	False
1404	group	{'field': 'tcp_stream', 'aggregations': [], 'groupPriority': 0}	269	120	2	2016-10-09 19:36:07	1681	1715	False
0	back		269	120	2		1715	1681	False
1405	filter	{'field': 'tcp_stream', 'term': '0', 'condition': 64}	269	120	2	2016-10-09 19:36:23	1681	1716	False
1406	group	{'field': 'tcp_stream', 'aggregations': [{'field': 'ip_src', 'type': 'max'}, {'field': 'ip_dst', 'type': 'min'}], 'groupPriority': 0}	269	120	2	2016-10-09 19:36:34	1716	1717	False
1414	group	{'field': 'highest_layer', 'aggregations': [{'field': 'ip_src', 'type': 'max'}, {'field': 'ip_dst', 'type': 'min'}], 'groupPriority': 1}	269	120	2	2016-10-09 19:41:01	1717	1726	False
