	packet_number	captured_length	eth_dst	eth_src	highest_layer	info_line	interface_captured	ip_dst	ip_src	length	number	project_id	sniff_timestamp	tcp_dstport	tcp_srcport	tcp_stream
2398	2398	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=32263/1918, ttl=128		82.108.172.92	192.168.1.122	75	2399	1	2013-06-02 10:19:50			
2399	2399	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=32519/1919, ttl=128		82.108.82.161	192.168.1.122	75	2400	1	2013-06-02 10:19:50			
2400	2400	75	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Echo (ping) reply    id=0x0200, seq=32007/1917, ttl=51 (request in 2398)		192.168.1.122	82.108.187.17	75	2401	1	2013-06-02 10:19:50			
2401	2401	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=32775/1920, ttl=128		82.108.187.17	192.168.1.122	75	2402	1	2013-06-02 10:19:50			
2402	2402	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=33031/1921, ttl=128		82.108.238.82	192.168.1.122	75	2403	1	2013-06-02 10:19:50			
2403	2403	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=33287/1922, ttl=128		82.108.94.60	192.168.1.122	75	2404	1	2013-06-02 10:19:50			
2404	2404	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=33543/1923, ttl=128		82.108.14.110	192.168.1.122	75	2405	1	2013-06-02 10:19:50			
2405	2405	75	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Echo (ping) reply    id=0x0200, seq=32775/1920, ttl=51 (request in 2402)		192.168.1.122	82.108.187.17	75	2406	1	2013-06-02 10:19:50			
2406	2406	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=33799/1924, ttl=128		82.108.18.92	192.168.1.122	75	2407	1	2013-06-02 10:19:50			
2407	2407	62	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	TCP	[TCP Retransmission] 1123 > 139 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1		82.108.97.145	192.168.1.122	62	2408	1	2013-06-02 10:19:50	139.0	1123.0	69.0
2408	2408	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=34055/1925, ttl=128		82.108.172.85	192.168.1.122	75	2409	1	2013-06-02 10:19:50			
2409	2409	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=34311/1926, ttl=128		82.108.131.212	192.168.1.122	75	2410	1	2013-06-02 10:19:50			
2410	2410	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=34567/1927, ttl=128		82.108.52.23	192.168.1.122	75	2411	1	2013-06-02 10:19:50			
2411	2411	54	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	TCP	139 > 1123 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		192.168.1.122	82.108.97.145	54	2412	1	2013-06-02 10:19:50	1123.0	139.0	69.0
2412	2412	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=34823/1928, ttl=128		82.108.203.112	192.168.1.122	75	2413	1	2013-06-02 10:19:50			
2413	2413	62	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	TCP	1126 > 445 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1		82.108.51.173	192.168.1.122	62	2414	1	2013-06-02 10:19:50	445.0	1126.0	72.0
2414	2414	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=35079/1929, ttl=128		82.108.36.150	192.168.1.122	75	2415	1	2013-06-02 10:19:50			
2415	2415	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=35335/1930, ttl=128		82.108.79.122	192.168.1.122	75	2416	1	2013-06-02 10:19:50			
2416	2416	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=35591/1931, ttl=128		82.108.9.25	192.168.1.122	75	2417	1	2013-06-02 10:19:50			
2417	2417	54	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	TCP	445 > 1126 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		192.168.1.122	82.108.51.173	54	2418	1	2013-06-02 10:19:50	1126.0	445.0	72.0
2418	2418	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=35847/1932, ttl=128		82.108.204.47	192.168.1.122	75	2419	1	2013-06-02 10:19:50			
2419	2419	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=36103/1933, ttl=128		82.108.226.251	192.168.1.122	75	2420	1	2013-06-02 10:19:50			
2420	2420	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=36359/1934, ttl=128		82.108.58.10	192.168.1.122	75	2421	1	2013-06-02 10:19:50			
2421	2421	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=36615/1935, ttl=128		82.108.182.179	192.168.1.122	75	2422	1	2013-06-02 10:19:50			
2422	2422	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=36871/1936, ttl=128		82.108.214.56	192.168.1.122	75	2423	1	2013-06-02 10:19:50			
2423	2423	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=37127/1937, ttl=128		82.108.79.144	192.168.1.122	75	2424	1	2013-06-02 10:19:50			
2424	2424	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=37383/1938, ttl=128		82.108.237.232	192.168.1.122	75	2425	1	2013-06-02 10:19:50			
2425	2425	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=37639/1939, ttl=128		82.108.104.216	192.168.1.122	75	2426	1	2013-06-02 10:19:50			
2426	2426	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=37895/1940, ttl=128		82.108.195.130	192.168.1.122	75	2427	1	2013-06-02 10:19:50			
2427	2427	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=38151/1941, ttl=128		82.108.198.29	192.168.1.122	75	2428	1	2013-06-02 10:19:50			
2428	2428	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=38407/1942, ttl=128		82.108.211.17	192.168.1.122	75	2429	1	2013-06-02 10:19:50			
2429	2429	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=38663/1943, ttl=128		82.108.132.147	192.168.1.122	75	2430	1	2013-06-02 10:19:50			
2430	2430	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=38919/1944, ttl=128		82.108.91.132	192.168.1.122	75	2431	1	2013-06-02 10:19:50			
2431	2431	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=39175/1945, ttl=128		82.108.62.52	192.168.1.122	75	2432	1	2013-06-02 10:19:50			
2432	2432	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=39431/1946, ttl=128		82.108.139.103	192.168.1.122	75	2433	1	2013-06-02 10:19:50			
2433	2433	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=39687/1947, ttl=128		82.108.184.119	192.168.1.122	75	2434	1	2013-06-02 10:19:50			
2434	2434	75	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Echo (ping) reply    id=0x0200, seq=35591/1931, ttl=242 (request in 2417)		192.168.1.122	82.108.9.25	75	2435	1	2013-06-02 10:19:50			
2435	2435	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=39943/1948, ttl=128		82.108.9.25	192.168.1.122	75	2436	1	2013-06-02 10:19:50			
2436	2436	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=40199/1949, ttl=128		82.108.12.224	192.168.1.122	75	2437	1	2013-06-02 10:19:50			
2437	2437	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=40455/1950, ttl=128		82.108.13.230	192.168.1.122	75	2438	1	2013-06-02 10:19:50			
2438	2438	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=40711/1951, ttl=128		82.108.81.96	192.168.1.122	75	2439	1	2013-06-02 10:19:50			
2439	2439	75	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Echo (ping) reply    id=0x0200, seq=39943/1948, ttl=242 (request in 2436)		192.168.1.122	82.108.9.25	75	2440	1	2013-06-02 10:19:50			
2440	2440	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=40967/1952, ttl=128		82.108.244.81	192.168.1.122	75	2441	1	2013-06-02 10:19:50			
2441	2441	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=41223/1953, ttl=128		82.108.95.172	192.168.1.122	75	2442	1	2013-06-02 10:19:50			
2442	2442	75	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Echo (ping) reply    id=0x0200, seq=40455/1950, ttl=51 (request in 2438)		192.168.1.122	82.108.13.230	75	2443	1	2013-06-02 10:19:50			
2443	2443	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=41479/1954, ttl=128		82.108.13.230	192.168.1.122	75	2444	1	2013-06-02 10:19:50			
2444	2444	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=41735/1955, ttl=128		82.108.234.211	192.168.1.122	75	2445	1	2013-06-02 10:19:51			
2445	2445	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=41991/1956, ttl=128		82.108.104.220	192.168.1.122	75	2446	1	2013-06-02 10:19:51			
2446	2446	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=42247/1957, ttl=128		82.108.8.100	192.168.1.122	75	2447	1	2013-06-02 10:19:51			
2447	2447	75	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Echo (ping) reply    id=0x0200, seq=41479/1954, ttl=51 (request in 2444)		192.168.1.122	82.108.13.230	75	2448	1	2013-06-02 10:19:51			
2448	2448	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=42503/1958, ttl=128		82.108.92.8	192.168.1.122	75	2449	1	2013-06-02 10:19:51			
2449	2449	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=42759/1959, ttl=128		82.108.195.90	192.168.1.122	75	2450	1	2013-06-02 10:19:51			
2450	2450	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=43015/1960, ttl=128		82.108.151.254	192.168.1.122	75	2451	1	2013-06-02 10:19:51			
2451	2451	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=43271/1961, ttl=128		82.108.17.113	192.168.1.122	75	2452	1	2013-06-02 10:19:51			
2452	2452	62	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	TCP	[TCP Retransmission] 1126 > 445 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1		82.108.51.173	192.168.1.122	62	2453	1	2013-06-02 10:19:51	445.0	1126.0	72.0
2453	2453	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=43527/1962, ttl=128		82.108.123.234	192.168.1.122	75	2454	1	2013-06-02 10:19:51			
2454	2454	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=43783/1963, ttl=128		82.108.154.181	192.168.1.122	75	2455	1	2013-06-02 10:19:51			
2455	2455	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=44039/1964, ttl=128		82.108.29.91	192.168.1.122	75	2456	1	2013-06-02 10:19:51			
2456	2456	54	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	TCP	445 > 1126 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		192.168.1.122	82.108.51.173	54	2457	1	2013-06-02 10:19:51	1126.0	445.0	72.0
2457	2457	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=44295/1965, ttl=128		82.108.98.115	192.168.1.122	75	2458	1	2013-06-02 10:19:51			
2458	2458	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=44551/1966, ttl=128		82.108.41.169	192.168.1.122	75	2459	1	2013-06-02 10:19:51			
2459	2459	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=44807/1967, ttl=128		82.108.124.113	192.168.1.122	75	2460	1	2013-06-02 10:19:51			
2460	2460	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=45063/1968, ttl=128		82.108.93.228	192.168.1.122	75	2461	1	2013-06-02 10:19:51			
2461	2461	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=45319/1969, ttl=128		82.108.194.139	192.168.1.122	75	2462	1	2013-06-02 10:19:51			
2462	2462	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=45575/1970, ttl=128		82.108.208.143	192.168.1.122	75	2463	1	2013-06-02 10:19:51			
2463	2463	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=45831/1971, ttl=128		82.108.25.60	192.168.1.122	75	2464	1	2013-06-02 10:19:51			
2464	2464	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=46087/1972, ttl=128		82.108.4.234	192.168.1.122	75	2465	1	2013-06-02 10:19:51			
2465	2465	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=46343/1973, ttl=128		82.108.143.25	192.168.1.122	75	2466	1	2013-06-02 10:19:51			
2466	2466	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=46599/1974, ttl=128		82.108.89.227	192.168.1.122	75	2467	1	2013-06-02 10:19:51			
2467	2467	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=46855/1975, ttl=128		82.108.249.90	192.168.1.122	75	2468	1	2013-06-02 10:19:51			
2468	2468	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=47111/1976, ttl=128		82.108.68.71	192.168.1.122	75	2469	1	2013-06-02 10:19:51			
2469	2469	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=47367/1977, ttl=128		82.108.2.28	192.168.1.122	75	2470	1	2013-06-02 10:19:51			
2470	2470	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=47623/1978, ttl=128		82.108.162.32	192.168.1.122	75	2471	1	2013-06-02 10:19:51			
2471	2471	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=47879/1979, ttl=128		82.108.176.66	192.168.1.122	75	2472	1	2013-06-02 10:19:51			
2472	2472	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=48135/1980, ttl=128		82.108.57.170	192.168.1.122	75	2473	1	2013-06-02 10:19:51			
2473	2473	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=48391/1981, ttl=128		82.108.253.173	192.168.1.122	75	2474	1	2013-06-02 10:19:51			
2474	2474	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=48647/1982, ttl=128		82.108.54.165	192.168.1.122	75	2475	1	2013-06-02 10:19:51			
2475	2475	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=48903/1983, ttl=128		82.108.251.247	192.168.1.122	75	2476	1	2013-06-02 10:19:51			
2476	2476	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=49159/1984, ttl=128		82.108.21.139	192.168.1.122	75	2477	1	2013-06-02 10:19:51			
2477	2477	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=49415/1985, ttl=128		82.108.68.243	192.168.1.122	75	2478	1	2013-06-02 10:19:51			
2478	2478	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=49671/1986, ttl=128		82.108.27.230	192.168.1.122	75	2479	1	2013-06-02 10:19:51			
2479	2479	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=49927/1987, ttl=128		82.108.16.107	192.168.1.122	75	2480	1	2013-06-02 10:19:51			
2480	2480	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=50183/1988, ttl=128		82.108.18.189	192.168.1.122	75	2481	1	2013-06-02 10:19:51			
2481	2481	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=50439/1989, ttl=128		82.108.61.14	192.168.1.122	75	2482	1	2013-06-02 10:19:51			
2482	2482	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=50695/1990, ttl=128		82.108.199.120	192.168.1.122	75	2483	1	2013-06-02 10:19:51			
2483	2483	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=50951/1991, ttl=128		82.108.252.17	192.168.1.122	75	2484	1	2013-06-02 10:19:51			
2484	2484	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=51207/1992, ttl=128		82.108.128.9	192.168.1.122	75	2485	1	2013-06-02 10:19:51			
2485	2485	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=51463/1993, ttl=128		82.108.87.140	192.168.1.122	75	2486	1	2013-06-02 10:19:51			
2486	2486	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=51719/1994, ttl=128		82.108.199.143	192.168.1.122	75	2487	1	2013-06-02 10:19:51			
2487	2487	62	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	TCP	[TCP Retransmission] 1126 > 445 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1		82.108.51.173	192.168.1.122	62	2488	1	2013-06-02 10:19:51	445.0	1126.0	72.0
2488	2488	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=51975/1995, ttl=128		82.108.194.166	192.168.1.122	75	2489	1	2013-06-02 10:19:51			
2489	2489	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=52231/1996, ttl=128		82.108.185.80	192.168.1.122	75	2490	1	2013-06-02 10:19:51			
2490	2490	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=52487/1997, ttl=128		82.108.146.184	192.168.1.122	75	2491	1	2013-06-02 10:19:51			
2491	2491	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=52743/1998, ttl=128		82.108.29.220	192.168.1.122	75	2492	1	2013-06-02 10:19:51			
2492	2492	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=52999/1999, ttl=128		82.108.250.90	192.168.1.122	75	2493	1	2013-06-02 10:19:51			
2493	2493	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=53255/2000, ttl=128		82.108.118.30	192.168.1.122	75	2494	1	2013-06-02 10:19:51			
2494	2494	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=53511/2001, ttl=128		82.108.212.118	192.168.1.122	75	2495	1	2013-06-02 10:19:51			
2495	2495	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=53767/2002, ttl=128		82.108.40.54	192.168.1.122	75	2496	1	2013-06-02 10:19:51			
2496	2496	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=54023/2003, ttl=128		82.108.177.114	192.168.1.122	75	2497	1	2013-06-02 10:19:51			
2497	2497	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=54279/2004, ttl=128		82.108.92.57	192.168.1.122	75	2498	1	2013-06-02 10:19:51			
2498	2498	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=54535/2005, ttl=128		82.108.179.252	192.168.1.122	75	2499	1	2013-06-02 10:19:51			
2499	2499	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=54791/2006, ttl=128		82.108.45.155	192.168.1.122	75	2500	1	2013-06-02 10:19:51			
2500	2500	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=55047/2007, ttl=128		82.108.72.4	192.168.1.122	75	2501	1	2013-06-02 10:19:51			
2501	2501	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=55303/2008, ttl=128		82.108.20.102	192.168.1.122	75	2502	1	2013-06-02 10:19:51			
2502	2502	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=55559/2009, ttl=128		82.108.23.20	192.168.1.122	75	2503	1	2013-06-02 10:19:51			
2503	2503	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=55815/2010, ttl=128		82.108.130.77	192.168.1.122	75	2504	1	2013-06-02 10:19:51			
2504	2504	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=56071/2011, ttl=128		82.108.245.190	192.168.1.122	75	2505	1	2013-06-02 10:19:51			
2505	2505	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=56327/2012, ttl=128		82.108.2.218	192.168.1.122	75	2506	1	2013-06-02 10:19:51			
2506	2506	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=56583/2013, ttl=128		82.108.34.1	192.168.1.122	75	2507	1	2013-06-02 10:19:51			
2507	2507	54	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	TCP	445 > 1126 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		192.168.1.122	82.108.51.173	54	2508	1	2013-06-02 10:19:51	1126.0	445.0	72.0
2508	2508	62	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	TCP	1127 > 139 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1		82.108.10.239	192.168.1.122	62	2509	1	2013-06-02 10:19:51	139.0	1127.0	73.0
2509	2509	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=56839/2014, ttl=128		82.108.4.158	192.168.1.122	75	2510	1	2013-06-02 10:19:51			
2510	2510	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=57095/2015, ttl=128		82.108.22.253	192.168.1.122	75	2511	1	2013-06-02 10:19:51			
2511	2511	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=57351/2016, ttl=128		82.108.187.232	192.168.1.122	75	2512	1	2013-06-02 10:19:51			
2512	2512	54	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	TCP	139 > 1127 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0		192.168.1.122	82.108.10.239	54	2513	1	2013-06-02 10:19:51	1127.0	139.0	73.0
2513	2513	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=57607/2017, ttl=128		82.108.10.198	192.168.1.122	75	2514	1	2013-06-02 10:19:51			
2514	2514	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=57863/2018, ttl=128		82.108.90.36	192.168.1.122	75	2515	1	2013-06-02 10:19:52			
2515	2515	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=58119/2019, ttl=128		82.108.243.82	192.168.1.122	75	2516	1	2013-06-02 10:19:52			
2516	2516	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=58375/2020, ttl=128		82.108.24.132	192.168.1.122	75	2517	1	2013-06-02 10:19:52			
2517	2517	75	00:0c:29:54:bf:79	00:26:b9:2b:0b:59	ICMP	Echo (ping) reply    id=0x0200, seq=57607/2017, ttl=241 (request in 2514)		192.168.1.122	82.108.10.198	75	2518	1	2013-06-02 10:19:52			
2518	2518	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=58631/2021, ttl=128		82.108.10.198	192.168.1.122	75	2519	1	2013-06-02 10:19:52			
2519	2519	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=58887/2022, ttl=128		82.108.129.164	192.168.1.122	75	2520	1	2013-06-02 10:19:52			
2520	2520	75	00:26:b9:2b:0b:59	00:0c:29:54:bf:79	ICMP	Echo (ping) request  id=0x0200, seq=59143/2023, ttl=128		82.108.17.27	192.168.1.122	75	2521	1	2013-06-02 10:19:52			
